"No.","Time","Source","Destination","Protocol","Length","Info"
"181","3.106585793","fe80::99c3:5cdc:2244:3a32","ff02::1:3","LLMNR","99","Standard query 0xeec9 A HPLaserJetM139-M142"
"182","3.107780422","192.168.3.51","224.0.0.252","LLMNR","79","Standard query 0xe99a AAAA HPLaserJetM139-M142"
"183","3.108820261","192.168.3.51","224.0.0.252","LLMNR","79","Standard query 0xeec9 A HPLaserJetM139-M142"
"184","3.222906424","192.168.3.78","255.255.255.255","UDP","987","55682  >  29810 Len=945"
"185","3.414290866","8.8.4.4","192.168.3.249","TCP","78","[TCP Window Update] 443  >  45986 [ACK] Seq=1 Ack=1 Win=14592 Len=0 TSval=16333709 TSecr=3723073451 SLE=1449 SRE=1721"
"186","3.414374196","192.168.3.51","224.0.0.251","MDNS","77","Standard query 0x0000 PTR _dosvc._tcp.local, ""QM"" question"
"187","3.415458277","fe80::99c3:5cdc:2244:3a32","ff02::fb","MDNS","97","Standard query 0x0000 PTR _dosvc._tcp.local, ""QM"" question"
"188","3.416640561","192.168.3.51","224.0.0.251","MDNS","85","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"189","3.419637249","192.168.3.51","224.0.0.251","MDNS","319","Standard query response 0x0000 PTR Electrical_Engr._dosvc._tcp.local SRV 0 0 7680 Electrical_Engr.local TXT A 192.168.3.51 AAAA fe80::99c3:5cdc:2244:3a32"
"190","3.420918806","fe80::99c3:5cdc:2244:3a32","ff02::fb","MDNS","105","Standard query 0x0000 PTR _microsoft_mcc._tcp.local, ""QM"" question"
"191","3.456619846","fe80::99c3:5cdc:2244:3a32","ff02::fb","MDNS","339","Standard query response 0x0000 PTR Electrical_Engr._dosvc._tcp.local SRV 0 0 7680 Electrical_Engr.local TXT A 192.168.3.51 AAAA fe80::99c3:5cdc:2244:3a32"
"192","3.476962077","8.8.4.4","192.168.3.249","TCP","60","443  >  45984 [RST] Seq=2 Win=0 Len=0"
"193","3.477004165","8.8.4.4","192.168.3.249","TCP","74","443  >  45990 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16333717 TSecr=3723073457 WS=128"
"194","3.477037168","192.168.3.249","8.8.4.4","TCP","66","45990  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3723074278 TSecr=16333717"
"195","3.478602807","192.168.3.249","8.8.4.4","TCP","1514","45990  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3723074279 TSecr=16333717 [TCP segment of a reassembled PDU]"
"196","3.478632680","192.168.3.249","8.8.4.4","TLSv1","370","Client Hello"
"197","3.512533480","fe80::4685:a5a6:76b6:ca1d","ff02::fb","MDNS","317","Standard query response 0x0000 PTR DESKTOP-T3C4QEJ._dosvc._tcp.local SRV 0 0 7680 DESKTOP-T3C4QEJ.local TXT A 192.168.3.62 AAAA fe80::4685:a5a6:76b6:ca1d"
"198","3.514304031","fe80::4acf:5755:2cff:2db8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"199","3.520138080","fe80::4acf:5755:2cff:2db8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"200","3.542027580","192.168.3.219","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"201","3.543111639","192.168.3.219","224.0.0.251","MDNS","81","Standard query 0x0000 ANY DESKTOP-6MGSNHO.local, ""QM"" question"
"202","3.581906159","192.168.3.219","224.0.0.251","MDNS","119","Standard query response 0x0000 AAAA fe80::4acf:5755:2cff:2db8 A 192.168.3.219"
"203","3.602687041","fe80::4acf:5755:2cff:2db8","ff02::1:3","LLMNR","95","Standard query 0x1b0d ANY DESKTOP-6MGSNHO"
"204","3.604253375","fe80::4acf:5755:2cff:2db8","ff02::fb","MDNS","139","Standard query response 0x0000 AAAA fe80::4acf:5755:2cff:2db8 A 192.168.3.219"
"205","3.605362303","192.168.3.219","224.0.0.252","LLMNR","75","Standard query 0x1b0d ANY DESKTOP-6MGSNHO"
"206","3.612832376","192.168.3.249","8.8.4.4","TCP","1514","[TCP Retransmission] 45986  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3723074414 TSecr=16333709"
"207","3.615761820","fe80::4acf:5755:2cff:2db8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"208","3.618759425","192.168.3.60","224.0.0.251","MDNS","311","Standard query response 0x0000 PTR COMPUTER-ENGR._dosvc._tcp.local SRV 0 0 7680 COMPUTER-ENGR.local TXT A 192.168.3.60 AAAA fe80::b4f0:871e:3fe9:449a"
"209","3.692680062","192.168.3.249","8.8.8.8","TCP","66","[TCP Retransmission] 53916  >  443 [FIN, ACK] Seq=1721 Ack=2 Win=32128 Len=0 TSval=3434442776 TSecr=16333669"
"210","3.760720698","34.107.221.82","192.168.3.249","TCP","66","80  >  43208 [ACK] Seq=1 Ack=296 Win=15616 Len=0 TSval=16333738 TSecr=1094779105"
"211","3.768636249","34.107.221.82","192.168.3.249","TCP","324","80  >  43208 [PSH, ACK] Seq=1 Ack=296 Win=15616 Len=258 TSval=16333738 TSecr=1094779105 [TCP segment of a reassembled PDU]"
"212","3.768738405","192.168.3.249","34.107.221.82","TCP","66","43208  >  80 [ACK] Seq=296 Ack=259 Win=31872 Len=0 TSval=1094779928 TSecr=16333738"
"213","3.783631224","34.107.221.82","192.168.3.249","HTTP","201","HTTP/1.1 302 Hotspot login required  (text/html)"
"214","3.784253428","192.168.3.249","34.107.221.82","TCP","66","43208  >  80 [FIN, ACK] Seq=296 Ack=395 Win=31872 Len=0 TSval=1094779944 TSecr=16333738"
"215","3.791559474","192.168.3.249","192.168.3.1","TCP","74","52578  >  80 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=2921762017 TSecr=0 WS=128"
"216","3.816158636","192.168.3.51","224.0.0.251","MDNS","85","Standard query 0x0000 AAAA HPLaserJetM139-M142.local, ""QM"" question"
"217","3.912203806","192.168.3.249","216.239.32.180","TCP","583","[TCP Retransmission] 56634  >  443 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=517 TSval=4108661055 TSecr=16333665"
"218","3.913914554","192.168.3.249","192.168.3.1","DNS","79","Standard query 0x5875 A clients6.google.com"
"219","3.913943926","192.168.3.249","192.168.3.1","DNS","79","Standard query 0xb079 AAAA clients6.google.com"
"220","3.925502339","192.168.3.51","224.0.0.251","MDNS","85","Standard query 0x0000 A HPLaserJetM139-M142.local, ""QM"" question"
"221","3.926811473","fe80::99c3:5cdc:2244:3a32","ff02::fb","MDNS","105","Standard query 0x0000 A HPLaserJetM139-M142.local, ""QM"" question"
"222","3.929574080","192.168.3.235","224.0.0.251","MDNS","291","Standard query response 0x0000 PTR, cache flush Android-5.local PTR, cache flush Android-5.local A, cache flush 192.168.3.235 AAAA, cache flush fe80::74dc:a3ff:fe60:be5 NSEC, cache flush 235.3.168.192.in-addr.arpa NSEC, cache flush 5.E.B.0.0.6.E.F.F.F.3.A.C.D.4.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-5.local"
"223","3.935277768","fe80::74dc:a3ff:fe60:be5","ff02::fb","MDNS","311","Standard query response 0x0000 PTR, cache flush Android-5.local PTR, cache flush Android-5.local A, cache flush 192.168.3.235 AAAA, cache flush fe80::74dc:a3ff:fe60:be5 NSEC, cache flush 235.3.168.192.in-addr.arpa NSEC, cache flush 5.E.B.0.0.6.E.F.F.F.3.A.C.D.4.7.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-5.local"
"224","3.948917905","192.168.3.249","8.8.8.8","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 53918  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3434443033 TSecr=0 WS=128"
"225","3.969584026","192.168.3.1","192.168.3.249","DNS","73","Standard query response 0xb143 AAAA ipv4only.arpa"
"226","3.970437088","192.168.3.249","192.168.3.1","DNS","73","Standard query 0xc9dc A ipv4only.arpa"
"227","3.993780407","fe80::7c68:cc78:635b:b3e8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"228","3.997296004","fe80::7c68:cc78:635b:b3e8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"229","4.017130511","192.168.3.180","224.0.0.22","IGMPv3","60","Membership Report / Leave group 224.0.0.252"
"230","4.020020574","192.168.3.1","192.168.3.249","DNS","70","Standard query response 0xa643 HTTPS dns.google"
"231","4.020105788","192.168.3.249","192.168.3.1","ICMP","98","Destination unreachable (Port unreachable)"
"232","4.020132504","fe80::7c68:cc78:635b:b3e8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"233","4.025566800","192.168.3.180","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"234","4.026864454","fe80::7c68:cc78:635b:b3e8","ff02::1:3","LLMNR","90","Standard query 0xdd60 ANY clement-PC"
"235","4.030741504","fe80::7c68:cc78:635b:b3e8","ff02::1:3","LLMNR","90","Standard query 0xdd60 ANY clement-PC"
"236","4.031809577","192.168.3.180","224.0.0.252","LLMNR","70","Standard query 0xdd60 ANY clement-PC"
"237","4.041522839","192.168.3.249","192.168.3.1","TCP","74","52592  >  80 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=2921762267 TSecr=0 WS=128"
"238","4.076835864","192.6.1.1","192.168.3.249","DNS","70","Standard query response 0x4720 HTTPS dns.google"
"239","4.076937998","192.168.3.249","192.6.1.1","ICMP","98","Destination unreachable (Port unreachable)"
"240","4.077002997","192.6.1.1","192.168.3.249","DNS","70","Standard query response 0xbaa1 HTTPS dns.google"
"241","4.077051408","192.168.3.249","192.6.1.1","ICMP","98","Destination unreachable (Port unreachable)"
"242","4.077078801","8.8.8.8","192.168.3.249","TCP","66","443  >  53916 [ACK] Seq=2 Ack=1722 Win=17408 Len=0 TSval=16333745 TSecr=3434442029"
"243","4.077139199","8.8.8.8","192.168.3.249","TCP","74","443  >  53918 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16333747 TSecr=3434442029 WS=128"
"244","4.077187330","192.168.3.249","8.8.8.8","TCP","66","53918  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3434443161 TSecr=16333747"
"245","4.077207030","192.168.3.1","192.168.3.249","DNS","85","Standard query response 0x7e35 AAAA push.services.mozilla.com"
"246","4.077223979","216.239.32.180","192.168.3.249","TCP","66","443  >  56626 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16333765 TSecr=4108660091"
"247","4.077249928","216.239.32.180","192.168.3.249","TCP","66","443  >  56626 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16333765 TSecr=4108660091"
"248","4.077289925","216.239.32.180","192.168.3.249","TCP","66","443  >  56634 [ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16333768 TSecr=4108660094"
"249","4.077312587","216.239.32.180","192.168.3.249","TCP","66","443  >  56634 [FIN, ACK] Seq=1 Ack=518 Win=15616 Len=0 TSval=16333768 TSecr=4108660094"
"250","4.078037648","192.168.3.249","216.239.32.180","TCP","66","56626  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108661221 TSecr=16333765"
"251","4.079140578","192.168.3.249","216.239.32.180","TCP","66","56634  >  443 [FIN, ACK] Seq=518 Ack=2 Win=32128 Len=0 TSval=4108661222 TSecr=16333768"
"252","4.079153941","192.168.3.249","8.8.8.8","TCP","1514","53918  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3434443163 TSecr=16333747 [TCP segment of a reassembled PDU]"
"253","4.079160509","192.168.3.249","8.8.8.8","TLSv1","338","Client Hello"
"254","4.081311619","192.168.3.249","192.168.3.1","DNS","85","Standard query 0xc8e8 A push.services.mozilla.com"
"255","4.122158395","192.168.3.180","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"256","4.309210899","68:ff:7b:a7:65:d8","Broadcast","ARP","60","ARP Announcement for 192.168.3.78"
"257","4.310545803","192.168.3.180","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.252 for any sources"
"258","4.441020662","fe80::7c68:cc78:635b:b3e8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"259","4.676956141","192.168.3.47","255.255.255.255","UDP","848","47736  >  29810 Len=806"
"260","4.812822893","192.168.3.249","192.168.3.1","TCP","74","[TCP Retransmission] [TCP Port numbers reused] 52578  >  80 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=2921763039 TSecr=0 WS=128"
"261","4.835342900","192.168.3.1","255.255.255.255","DHCP","342","DHCP ACK      - Transaction ID 0x730b30eb"
"262","4.848305662","8.8.4.4","192.168.3.249","TCP","78","[TCP Window Update] 443  >  45990 [ACK] Seq=1 Ack=1 Win=14592 Len=0 TSval=16333797 TSecr=3723074278 SLE=1449 SRE=1753"
"263","4.848388682","8.8.4.4","192.168.3.249","TCP","66","443  >  45986 [ACK] Seq=1 Ack=1721 Win=17408 Len=0 TSval=16333802 TSecr=3723074414"
"264","4.854370131","8.8.4.4","192.168.3.249","TCP","66","443  >  45986 [FIN, ACK] Seq=1 Ack=1721 Win=17408 Len=0 TSval=16333802 TSecr=3723074414"
"265","4.854370817","8.8.8.8","192.168.3.249","TCP","66","[TCP Dup ACK 242#1] 443  >  53916 [ACK] Seq=2 Ack=1722 Win=17408 Len=0 TSval=16333806 TSecr=3434442029"
"266","4.854371073","34.107.221.82","192.168.3.249","TCP","66","80  >  43208 [ACK] Seq=395 Ack=297 Win=15616 Len=0 TSval=16333819 TSecr=1094779944"
"267","4.854371223","192.168.3.1","192.168.3.249","TCP","74","80  >  52578 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16333820 TSecr=2921762017 WS=128"
"268","4.854371369","216.239.32.180","192.168.3.249","TCP","78","[TCP Dup ACK 248#1] 443  >  56634 [ACK] Seq=2 Ack=518 Win=15616 Len=0 TSval=16333835 TSecr=4108661055 SLE=1 SRE=518"
"269","4.854371514","192.168.3.1","192.168.3.249","DNS","167","Standard query response 0x5875 A clients6.google.com CNAME clients.l.google.com A 142.250.200.142 A 216.58.215.46 A 142.250.178.142 A 142.250.184.14"
"270","4.854371654","8.8.8.8","192.168.3.249","TCP","74","[TCP Retransmission] 443  >  53918 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16333842 TSecr=3434442029 WS=128"
"271","4.854371794","192.168.3.1","192.168.3.249","DNS","105","Standard query response 0xc9dc A ipv4only.arpa A 192.0.0.171 A 192.0.0.170"
"272","4.854502786","192.168.3.249","8.8.8.8","TCP","54","53916  >  443 [RST] Seq=1722 Win=0 Len=0"
"273","4.854575446","192.168.3.249","192.168.3.1","TCP","66","52578  >  80 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=2921763080 TSecr=16333820"
"274","4.854599363","192.168.3.249","8.8.8.8","TCP","66","[TCP Dup ACK 244#1] 53918  >  443 [ACK] Seq=1721 Ack=1 Win=32128 Len=0 TSval=3434443938 TSecr=16333747"
"275","4.854639885","192.168.3.249","192.168.3.1","DNS","73","Standard query 0x3ac4 AAAA ipv4only.arpa"
"276","4.854715806","192.168.3.249","8.8.4.4","TCP","66","45986  >  443 [FIN, ACK] Seq=1721 Ack=2 Win=32128 Len=0 TSval=3723075655 TSecr=16333802"
"277","4.854788181","192.168.3.249","192.168.3.1","HTTP","400","GET /login?dst=http%3A%2F%2Fdetectportal.firefox.com%2Fsuccess.txt%3Fipv4 HTTP/1.1 "
"278","4.854928097","192.168.3.249","8.8.4.4","TCP","74","45994  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=3723075656 TSecr=0 WS=128"
"279","4.964600067","192.168.3.1","192.168.3.249","TCP","74","80  >  52592 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16333845 TSecr=2921762267 WS=128"
"280","4.964716112","192.168.3.249","192.168.3.1","TCP","66","52592  >  80 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=2921763190 TSecr=16333845"
"281","4.964737351","216.239.32.180","192.168.3.249","TCP","66","443  >  56626 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16333850 TSecr=4108661221"
"282","4.964758139","216.239.32.180","192.168.3.249","TCP","66","443  >  56634 [ACK] Seq=2 Ack=519 Win=15616 Len=0 TSval=16333850 TSecr=4108661222"
"283","4.967162560","8.8.8.8","192.168.3.249","TCP","66","443  >  53918 [ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16333852 TSecr=3434443163"
"284","4.967211853","8.8.8.8","192.168.3.249","TCP","66","443  >  53918 [FIN, ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16333852 TSecr=3434443163"
"285","4.967241726","8.8.8.8","192.168.3.249","TCP","60","443  >  53918 [RST] Seq=1 Win=0 Len=0"
"286","4.967266653","192.168.3.1","192.168.3.249","DNS","101","Standard query response 0xc8e8 A push.services.mozilla.com A 34.107.243.93"
"287","4.967291691","192.168.3.1","192.168.3.249","TCP","74","[TCP Retransmission] 80  >  52578 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16333858 TSecr=2921762017 WS=128"
"288","4.967298873","192.168.3.249","192.168.3.1","TCP","66","[TCP Dup ACK 273#1] 52578  >  80 [ACK] Seq=335 Ack=1 Win=32128 Len=0 TSval=2921763193 TSecr=16333820"
"289","4.968237009","192.168.3.249","34.107.243.93","TCP","74","35806  >  443 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=2497190651 TSecr=0 WS=128"
"290","5.020047853","8.8.8.8","192.168.3.249","TCP","60","443  >  53918 [RST] Seq=1 Win=0 Len=0"
"291","5.022784530","8.8.4.4","192.168.3.249","TCP","66","443  >  45986 [ACK] Seq=2 Ack=1722 Win=17408 Len=0 TSval=16333865 TSecr=3723075655"
"292","5.032715675","192.168.3.1","192.168.3.249","TCP","66","80  >  52578 [ACK] Seq=1 Ack=335 Win=15616 Len=0 TSval=16333869 TSecr=2921763080"
"293","5.034860761","192.168.3.1","192.168.3.249","TCP","1514","80  >  52578 [ACK] Seq=1 Ack=335 Win=15616 Len=1448 TSval=16333869 TSecr=2921763080 [TCP segment of a reassembled PDU]"
"294","5.034951759","192.168.3.249","192.168.3.1","TCP","66","52578  >  80 [ACK] Seq=335 Ack=1449 Win=31872 Len=0 TSval=2921763261 TSecr=16333869"
"295","5.038518003","192.168.3.1","192.168.3.249","TCP","1514","80  >  52578 [ACK] Seq=1449 Ack=335 Win=15616 Len=1448 TSval=16333869 TSecr=2921763080 [TCP segment of a reassembled PDU]"
"296","5.038616610","192.168.3.249","192.168.3.1","TCP","66","52578  >  80 [ACK] Seq=335 Ack=2897 Win=31872 Len=0 TSval=2921763264 TSecr=16333869"
"297","5.043736427","192.168.3.105","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"298","5.056862044","192.168.3.249","8.8.4.4","TCP","1514","[TCP Retransmission] 45990  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3723075858 TSecr=16333797"
"299","5.061117947","192.168.3.1","192.168.3.249","TCP","1266","80  >  52578 [PSH, ACK] Seq=2897 Ack=335 Win=15616 Len=1200 TSval=16333869 TSecr=2921763080 [TCP segment of a reassembled PDU]"
"300","5.061193094","192.168.3.249","192.168.3.1","TCP","66","52578  >  80 [ACK] Seq=335 Ack=4097 Win=31872 Len=0 TSval=2921763287 TSecr=16333869"
"301","5.061235231","8.8.4.4","192.168.3.249","TCP","74","443  >  45994 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16333870 TSecr=3723075656 WS=128"
"302","5.061261300","192.168.3.249","8.8.4.4","TCP","66","45994  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=3723075862 TSecr=16333870"
"303","5.061269960","192.168.3.1","192.168.3.249","DNS","73","Standard query response 0x3ac4 AAAA ipv4only.arpa"
"304","5.061895459","192.168.3.249","192.168.3.1","DNS","73","Standard query 0x0b73 A ipv4only.arpa"
"305","5.061949824","192.168.3.249","192.168.3.1","DNS","73","Standard query 0xbf7b AAAA ipv4only.arpa"
"306","5.062570486","192.168.3.249","8.8.4.4","TCP","1514","45994  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=1448 TSval=3723075863 TSecr=16333870 [TCP segment of a reassembled PDU]"
"307","5.062602169","192.168.3.249","8.8.4.4","TLSv1","370","Client Hello"
"308","5.070914088","192.168.3.105","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"309","5.088298184","192.168.3.249","192.168.3.1","DNS","75","Standard query 0x7025 A www.youtube.com"
"310","5.098432492","192.168.3.137","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"311","5.112518007","34.107.243.93","192.168.3.249","TCP","74","443  >  35806 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM TSval=16333883 TSecr=2497190651 WS=128"
"312","5.112615024","192.168.3.249","34.107.243.93","TCP","66","35806  >  443 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=2497190795 TSecr=16333883"
"313","5.118163833","192.168.3.249","34.107.243.93","TLSv1","749","Client Hello"
"314","5.156435567","192.168.3.137","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"315","5.164861168","192.168.3.249","8.8.8.8","TCP","1514","[TCP Retransmission] 56136  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1448 TSval=3434444249 TSecr=16333356"
"316","5.447947852","8.8.4.4","192.168.3.249","TCP","66","443  >  45990 [ACK] Seq=1 Ack=1753 Win=17408 Len=0 TSval=16333915 TSecr=3723075858"
"317","5.450141836","8.8.4.4","192.168.3.249","TCP","66","443  >  45990 [FIN, ACK] Seq=1 Ack=1753 Win=17408 Len=0 TSval=16333915 TSecr=3723075858"
"318","5.450142226","192.168.3.1","192.168.3.249","HTTP","459","HTTP/1.1 200 OK  (text/html)"
"319","5.450142343","192.168.3.1","192.168.3.249","DNS","105","Standard query response 0x0b73 A ipv4only.arpa A 192.0.0.170 A 192.0.0.171"
"320","5.450142455","8.8.4.4","192.168.3.249","TCP","66","443  >  45994 [ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16333917 TSecr=3723075863"
"321","5.450142580","8.8.4.4","192.168.3.249","TCP","66","443  >  45994 [FIN, ACK] Seq=1 Ack=1449 Win=17408 Len=0 TSval=16333917 TSecr=3723075863"
"322","5.450209766","192.168.3.249","192.168.3.1","TCP","66","52578  >  80 [ACK] Seq=335 Ack=4490 Win=31872 Len=0 TSval=2921763676 TSecr=16333915"
"323","5.450505424","192.168.3.249","8.8.4.4","TCP","66","45990  >  443 [FIN, ACK] Seq=1753 Ack=2 Win=32128 Len=0 TSval=3723076251 TSecr=16333915"
"324","5.450662377","192.168.3.249","8.8.4.4","TCP","66","45994  >  443 [FIN, ACK] Seq=1753 Ack=2 Win=32128 Len=0 TSval=3723076251 TSecr=16333917"
"325","5.736961066","192.168.3.249","34.107.243.93","TCP","749","[TCP Retransmission] 35806  >  443 [PSH, ACK] Seq=1 Ack=1 Win=32128 Len=683 TSval=2497191420 TSecr=16333883"
"326","5.808909401","192.168.3.249","8.8.4.4","TCP","66","[TCP Retransmission] 45994  >  443 [FIN, ACK] Seq=1753 Ack=2 Win=32128 Len=0 TSval=3723076610 TSecr=16333917"
